,country_region_code,country_region,prsn_wr_rs,prsn_wr_ps,prsn_rs_ps,prsn_ps_dt,spmn_wr_rs,spmn_wr_ps,spmn_rs_ps,spmn_ps_dt,kdll_wr_rs,kdll_wr_ps,kdll_rs_ps,kdll_ps_dt,population_2019
69, 15965,Sri Lanka,-0.9572783706767346,0.41301370901739326,-0.5229044579599733,0.8746796254781082,-0.9609370268820406,0.321615868911831,-0.3410205302494302,0.9722227283697529,-0.8603709946092245,0.38528133711783974,-0.36556531477678716,0.9020827970380685,21803000.0
70, 16200,Lithuania,-0.7848370571938534,0.20980956198403938,-0.5236816944480386,0.8698163385069495,-0.7476848714924268,0.2778527119083057,-0.664219172754419,0.9974775465916969,-0.5846521890925165,0.2900893458244805,-0.5453524640613256,0.9762361239215563,2786844.0
71, 16435,Luxembourg,-0.8891960390631244,-0.08199892703899812,-0.2452310549917535,0.899361122707127,-0.8877675296334568,0.1167455891736365,-0.278682515209103,0.9848500980270196,-0.7525408693770474,0.14384448991435358,-0.33532077835073965,0.9346220445555479,619896.0
72, 16665,Latvia,-0.6334555193045103,-0.14218785816103194,-0.42286929033616405,0.9502283393976577,-0.7476223842372903,0.19903903553753768,-0.5583075975672378,0.9945192429422138,-0.5899250524446388,0.23662444703814242,-0.4883627739462865,0.964126397781075,1912789.0
73, 16900,Libya,-0.4646099368083483,-0.11163806572136281,-0.6116831198444378,0.9981583849294992,-0.3496029333201497,-0.13263521137326448,-0.6557930953632952,0.996745732654918,-0.21978743277393842,-0.09001090636018771,-0.5336190707691209,0.9802622654945539,6777452.0
74, 17135,Morocco,-0.947748504198661,0.26353924474176366,-0.28606999972933933,0.9966171999478459,-0.9029224251086478,0.21341329885623597,-0.17805143091835343,0.9996359074981285,-0.7510162101091077,0.29080667014870015,-0.19018591153129077,0.9960821150961813,36471769.0
75, 17370,Moldova,-0.8307996819423189,0.21159942104089083,-0.6831734992249855,0.990401881828848,-0.8302224244103689,0.2175786308394825,-0.5490974375076317,0.9991655139578113,-0.6695181574762157,0.24634254850891493,-0.5298458190941909,0.9946044109961321,2657637.0
76, 17605,North Macedonia,-0.7759435144460726,0.07222176709331408,-0.5699267181915857,0.9973114640335978,-0.7626704246308487,0.09847031631560137,-0.43109669687089397,0.9983925986005296,-0.5970747975157124,0.11021478909167012,-0.4361558618917761,0.9904356221781072,2083459.0
77, 17840,Mali,-0.5261274229542718,-0.2765060135571226,-0.16914656922746404,0.9870383004294785,-0.6206624970020064,-0.38935227905606334,-0.025407409391793343,0.9986762424485335,-0.5258812244299866,-0.2749225956905581,-0.07560605812391939,0.9875933575163548,19658031.0
78, 18075,Myanmar (Burma),-0.9101414932877354,-0.47561872154868134,0.625079271326125,0.9884798745849499,-0.8860111265357522,-0.21224241743149228,0.3856864030454753,0.911327788326884,-0.7425409682367805,-0.08023815551548137,0.21891850650805925,0.8258746490616397,
79, 18310,Mongolia,-0.4910136559214384,0.24648750749370515,-0.829531178909793,,-0.342555652025205,0.38753682828482444,-0.8356512107254414,,-0.29380088974984303,0.33433312133494514,-0.6698571464504953,,3225167.0
80, 18545,Malta,-0.9010222403921208,0.07864507760514378,-0.29970323556506034,0.9209319293388774,-0.926983482799066,0.20716913173027598,-0.25746461260750697,0.9710089582836211,-0.8140256284871152,0.2651794432796986,-0.2835843689477314,0.9062795760289382,502653.0
81, 18780,Mauritius,-0.9752561442436384,0.009024019970188568,0.010055420467586562,0.9919105923105025,-0.9260579372744674,0.41114554243135554,-0.41707024504855766,0.8097737744036313,-0.8091309657606226,0.4342798367631072,-0.48385540712285996,0.7135031614947523,1265711.0
82, 19015,Mexico,-0.9624784305106932,-0.08123041783299931,-0.024516565058914894,0.9988614439476898,-0.8996837466702995,0.1166243911303954,-0.10621314011459769,0.9987796724938774,-0.7788148920730052,0.21737867125865493,-0.20566796496668832,0.9923721235559484,127575529.0
83, 19250,Malaysia,-0.938598581283019,0.08956806464320667,-0.2126809610502872,0.9767404158565935,-0.9278982982283942,0.2205961532777154,-0.2492900603353262,0.9968195682300631,-0.8110287858676902,0.31714426107885735,-0.33963154853271893,0.9725071028408593,31949777.0
84, 19485,Mozambique,-0.79345437864121,-0.2992321773454001,-0.025691974292769135,0.9967982901837763,-0.7055408270393311,-0.2993905803275029,-0.003659684489339539,0.9636928607837291,-0.5754383327002554,-0.1897033369077821,-0.10153494394965867,0.9113793917224315,30366036.0
85, 19720,Niger,-0.49948912645388377,-0.3941344975474228,-0.1899052176592321,0.9775095882217079,-0.5250455486254292,-0.4461331028866311,-0.1927326350719945,0.9755170296277358,-0.4068055103216793,-0.3315303793295629,-0.13503334623259813,0.9252666099268207,23310715.0
86, 19955,Nigeria,-0.9390407617107501,0.26308525284774054,-0.2247048377513179,0.9943700834097373,-0.8978716846785224,0.10323628633675488,-0.07391764002123799,0.9984195473487416,-0.757013898917304,0.20762331141731172,-0.17045219453240326,0.9905300897115341,200963599.0
87, 20190,Nicaragua,-0.9130080226663717,-0.26046503470979615,0.0793289005737713,0.9973303863765528,-0.9160010055426444,-0.3116624657735381,0.14180740813098397,0.9981014770479097,-0.7843779583588607,-0.15440385572702547,0.0366674677558563,0.9893858724373749,6545502.0
88, 20425,Netherlands,-0.7904861875169409,-0.07341192629665212,-0.2052653779393583,0.8290258991219216,-0.7639353779121157,0.10976441394316239,-0.2789503123642323,0.9994394164029344,-0.6229248945654763,0.15293934192002895,-0.326489365259111,0.9935868234669862,17332850.0
89, 20660,Norway,-0.7072253772300638,-0.1294774009218524,-0.2627151866573209,0.9356857424675986,-0.7327342822336038,0.017873684627592635,-0.3108318901047588,0.9985288544641177,-0.5664338837542858,0.07862527379823027,-0.31030129390825906,0.9839354323711379,5347896.0
90, 20895,Nepal,-0.9714715354684419,0.16145413205935225,-0.10683060046989441,0.979420652554684,-0.9459330682209692,0.10394476425240876,-0.018820186400513778,0.9716948773470804,-0.8325571264357499,0.19301508653479355,-0.11427222007591052,0.9315229610456058,28608710.0
91, 21130,New Zealand,-0.9728860424374389,-0.1845938851003268,0.1327551727440636,0.923672294853088,-0.937428719531407,-0.01810908410723737,-0.09663254920370842,0.9525538191569698,-0.8267618703604275,0.058912321053088135,-0.16841517196097658,0.8753547052013327,4917000.0
92, 21365,Oman,-0.8735087301454834,-0.08306681438065219,-0.2581401650923892,0.9565482056688889,-0.8762572397823429,-0.0073094572305347,-0.1414524153227994,0.9967925317958481,-0.7415567519270551,0.07951325536737336,-0.20824592561859395,0.9826657668105007,4974986.0
93, 21600,Panama,-0.9496070901652834,0.11458582397179151,-0.1497345476464823,0.9989379613067643,-0.9334563416452426,0.27164358420113316,-0.2319859089791469,0.999857507194035,-0.8569043384320921,0.3906838652316023,-0.35049545602748033,0.9983608636330183,4246439.0
94, 21835,Peru,-0.9932433017308512,0.18748832495743478,-0.19415466003465345,0.9913208187760505,-0.9818445793236446,0.3376222738649129,-0.3169778690729897,0.9987946392239673,-0.9100890483920426,0.47461085689628235,-0.4269920507044761,0.9932197692175807,32510453.0
95, 22069,Papua New Guinea,-0.7681491032151072,0.1485320140770681,-0.06507101831127236,0.98459711200578,-0.4047652325239471,0.318854283487553,0.09684959146823623,0.8268119768824963,-0.2756808198231531,0.19110479050764154,0.04866634717791992,0.7522561827654214,8776109.0
96, 22270,Philippines,-0.9822719585281559,0.1005371175036075,-0.07087011415110094,0.9853377689529774,-0.9264397320789024,0.2629379241293936,-0.2150794790304276,0.9996596311065921,-0.8187000834345107,0.31506143382342616,-0.25329274289564635,0.9973822369616037,108116615.0
97, 22505,Pakistan,-0.9310857451727836,0.278839405968469,-0.44098639619402863,0.999557987539525,-0.9505148708597061,0.1752270747503627,-0.258008956517615,0.9988862172415839,-0.8419908315114902,0.2763720903670519,-0.36314651186158675,0.992380979601222,216565318.0
98, 22740,Poland,-0.7820532672891407,0.16589198113523468,-0.5812279665577605,0.969672726753176,-0.7806531613788427,0.18187928735092354,-0.45209978188102073,0.999553338770243,-0.6127692768663496,0.1960305085223403,-0.4615094317431516,0.9966232679573636,37970874.0
99, 22975,Puerto Rico,-0.9706695347114931,0.16393030174168421,-0.26687103875227075,0.985134459218713,-0.9412006982891918,0.2746751593092247,-0.2670772292958888,0.9991246361747067,-0.8431966191100158,0.3345665470338123,-0.32167657374505404,0.9940909360922844,3193694.0
100, 23210,Portugal,-0.901872954166882,0.06778398835071685,-0.3550286710162491,0.9608349874077812,-0.8753116713501713,0.22864312493644273,-0.3654454790785287,0.9991143532954501,-0.7373010566642972,0.2566628998848889,-0.45166123123363966,0.9940458399506369,10269417.0
101, 23445,Paraguay,-0.9705840009578,0.06809574252343767,-0.08401771355054627,0.9945604043832024,-0.9151234260414776,0.020851349855440588,-0.10191341663444108,0.9971098569278605,-0.801821612824244,0.02375945193476419,-0.12209921697372175,0.9782730609692682,7044636.0
102, 23680,Qatar,-0.9466257532774963,0.45636352357875715,-0.3834317647093563,0.9684048067203023,-0.950362311705462,0.2815851203281248,-0.29994775237212035,0.9970673903305863,-0.8298480474021351,0.30498127722120927,-0.3376458257196373,0.981768495868616,2832067.0
103, 23915,Romania,-0.7762975763432531,0.05352866325251234,-0.517910840003355,0.9872139175237529,-0.7904595752638812,0.07919257072823603,-0.4234540455582843,0.9983630332655352,-0.6322874894806845,0.09252122532260182,-0.4203562448646898,0.9900122794114078,19356544.0
104, 24150,Serbia,-0.8834463495855447,0.1737332832172828,-0.546060485829287,0.999178510780064,-0.8989324604789922,0.15916177276711743,-0.3978310296089043,0.9976053470015225,-0.761901214546175,0.231604017496834,-0.41320036307562663,0.9878480217704623,6944975.0
105, 24340,Russia,-0.7394792595200285,0.08227748570699822,-0.6276309365459366,0.9922800181524148,-0.6303377790466611,0.07671758008843682,-0.5565384744967488,0.9987976731764775,-0.49073387122538026,0.17025552061772503,-0.46489512054288246,0.9923323177758566,
106, 24575,Rwanda,-0.9436198580349203,0.1443921236911969,-0.0650950475955201,0.9695917398633782,-0.7394000971937782,0.04226696040106121,0.05979535283519344,0.952881385109232,-0.5780867331732836,0.0902558852655159,-0.0011945799791790207,0.8838006732157319,12626950.0
107, 24810,Saudi Arabia,-0.9255738974996774,0.21856178270201465,-0.42502841903270916,0.9772227894697286,-0.8928245405467982,0.13074030220883698,-0.23866772775533435,0.9982227504667393,-0.7682213952127828,0.1643639417199654,-0.2673199290006752,0.9899209681982426,34268528.0
108, 25045,Sweden,-0.6862417811741326,-0.3730798318594645,-0.22872654277044036,0.9456398261730472,-0.596311751046498,-0.270019967261774,-0.2196707507316601,0.9992692597067705,-0.46165519290814505,-0.1564246236461375,-0.23276199224626407,0.9924607353732011,10285453.0
109, 25280,Singapore,-0.9731570172427886,-0.08334828483695719,0.027056000697433195,0.950263591720944,-0.9675081440930698,-0.06292488757080532,0.028269083305252376,0.9724844254939862,-0.8684461346271622,0.12064598401886606,-0.1363987279183761,0.9083596678509427,5703569.0
110, 25515,Slovenia,-0.8346592519926628,0.19271815168345857,-0.37963055471412976,0.8034369789378946,-0.7278611514396731,0.15249095101774776,-0.47497543787523194,0.9979452758391028,-0.5792687910585204,0.1870090103124442,-0.41609687617551044,0.9807928862170345,2087946.0
111, 25750,Slovakia,-0.8489386353725626,0.23403029319616225,-0.37645449909054784,0.7821886391369328,-0.7550376253152636,0.17020821646050108,-0.46392956172665073,0.9792832954803452,-0.599470911330865,0.20034381002595728,-0.43979908507769766,0.924507855385383,
112, 25985,Senegal,-0.725984172437117,-0.17544437582410027,-0.37995924908004003,0.9931964682823581,-0.7064962792369478,-0.1272890338347398,-0.1922105902847647,0.9964828340167171,-0.5505099227462508,-0.05625993184781724,-0.23180510345024094,0.9813395962758207,16296364.0
113, 26220,El Salvador,-0.9778696847329658,0.10554566004145978,-0.26560901038686263,0.9984684790749278,-0.9668692664001373,0.18025455666976742,-0.221428088576906,0.998060602984799,-0.8838575129894981,0.3105699138658119,-0.34419641643856236,0.9908424443362174,6453553.0
114, 26455,Togo,-0.8016763500387684,0.19643056985150384,-0.07568758563814623,0.9780383844912695,-0.7832387709382259,0.005420982417439707,-0.06456871306139128,0.9960720391680205,-0.6400006303487306,0.07710486689325205,-0.11496771322629759,0.9713042740572373,8082366.0
115, 26690,Thailand,-0.8316543361297941,-0.2826781969088953,0.053939976504351915,0.9787677859933023,-0.9198833072017101,0.18096432446656052,-0.42419350892765706,0.944695503644013,-0.7915747721369485,0.25710286005661515,-0.4029003296611167,0.8701502504357126,69625582.0
116, 26925,Tajikistan,-0.7068984636830621,-0.3297580206646993,-0.26951312300372804,0.9741759309395204,-0.6153758551423791,-0.28492403539018984,-0.10702922511972693,0.9978123791391884,-0.4772486819156882,-0.07683938314991608,-0.12226897713753701,0.9893665417054257,9321018.0
117, 27160,Turkey,-0.8651667773837741,-0.009606043431872064,-0.36315026942276296,0.9959219884978591,-0.7747489640961263,0.057979925329188914,-0.21017414938238121,0.9995330345531982,-0.6327531678803372,0.08995725900813867,-0.20038581709135925,0.9973003489470511,83429615.0
